-0.484203279,-0.949933648
-0.483282536,-0.948895395
-0.482994765,-0.948491633
-0.482994765,-0.948433936
-0.484260827,-0.948722363
-0.48552683,-0.949933648
-0.486620277,-0.949991286
-0.486677825,-0.949991286
-0.487310827,-0.949991286
-0.487023085,-0.949702919
-0.486274987,-0.948664665
-0.486159891,-0.948606968
-0.486620277,-0.948837698
-0.48788628,-0.950048983
-0.48823157,-0.95010668
-0.488174021,-0.949933648
-0.488289118,-0.950048983
-0.488174021,-0.949933648
-0.484721184,-0.948606968
-0.484548539,-0.948491633
-0.484548539,-0.94854933
-0.48483628,-0.94878006
-0.486102343,-0.949933648
-0.486159891,-0.949933648
-0.484606087,-0.949991286
-0.484433472,-0.949933648
-0.483455181,-0.949529886
-0.482591927,-0.948606968
-0.47137022,-0.94854933
-0.471427768,-0.948606968
-0.472751349,-0.95010668
-0.461644709,-0.95010668
-0.461414516,-0.949875951
-0.441388041,-0.949991286
-0.441445589,-0.950395048
-0.426022917,-0.948837698
-0.423893631,-0.949126124
-0.396040738,-0.948606968
-0.389307737,-0.949299157
-0.361800104,-0.949875951
-0.361800104,-0.949875951
-0.323531121,-0.949875951
-0.323358476,-0.949760556
-0.290786684,-0.949414492
-0.290038556,-0.948664665
-0.25050354,-0.948433936
-0.250791281,-0.948664665
-0.225873291,-0.949991286
-0.225815743,-0.949991286
-0.181043908,-0.950048983
-0.180928811,-0.949933648
-0.146285325,-0.949875951
-0.144789085,-0.94854933
-0.117972039,-0.948433936
-0.118087128,-0.948376298
-0.081256837,-0.94878006
-0.082292691,-0.949933648
-0.061115272,-0.949991286
-0.06128791,-0.949991286
-0.03475859,-0.949933648
-0.03435576,-0.949472189
-0.010243426,-0.94854933
-0.010358521,-0.948664665
0.006387754,-0.948606968
0.004776429,-0.95010668
0.01294815,-0.949991286
0.012833055,-0.949991286
0.024400068,-0.950222015
0.024515165,-0.95010668
0.029406687,-0.94878006
0.029521782,-0.94854933
0.028831214,-0.94854933
0.028428383,-0.948953092
0.026759511,-0.949875951
0.026817057,-0.949875951
0.026068943,-0.949875951
0.026068943,-0.949991286
0.027334984,-0.949414492
0.028140645,-0.948606968
0.028831214,-0.948664665
0.028543478,-0.94878006
0.029118951,-0.950048983
0.029061403,-0.95010668
0.031420846,-0.949875951
0.031593487,-0.950048983
0.031593487,-0.949933648
0.032859527,-0.948722363
0.033147264,-0.948491633
0.033032171,-0.948491633
0.034701042,-0.948895395
0.033550095,-0.949991286
0.033607643,-0.949991286
0.033665188,-0.949875951
0.033550095,-0.949933648
0.034068022,-0.949356854
0.034585945,-0.948722363
0.033550095,-0.94878006
0.033550095,-0.948837698
0.032284055,-0.95010668
0.032399148,-0.95010668
0.032744434,-0.949991286
0.032514244,-0.950048983
0.035161421,-0.949760556
0.036369916,-0.948606968
0.037520859,-0.94854933
0.037751053,-0.948491633
0.037923694,-0.948953092
0.037002936,-0.949875951
0.038153883,-0.95010668
0.038268976,-0.949875951
0.038268976,-0.949875951
0.038729355,-0.949299157
0.039765205,-0.948606968
0.039880302,-0.94854933
0.039650112,-0.94878006
0.038499169,-0.949933648
0.037118029,-0.949991286
0.037002936,-0.950048983
0.036830295,-0.95010668
0.037060484,-0.949875951
0.040858608,-0.948606968
0.040858608,-0.948606968
0.041031249,-0.948376298
0.040283132,-0.949126124
0.040398229,-0.95010668
0.040628418,-0.949991286
0.040801059,-0.949991286
0.040628418,-0.950048983
0.041606721,-0.949183762
0.042067103,-0.948664665
0.045462392,-0.948837698
0.045404848,-0.948953092
0.044196356,-0.95010668
0.044253901,-0.95010668
0.043333143,-0.950048983
0.043390691,-0.950048983
0.044196356,-0.949760556
0.045347299,-0.948606968
0.045635037,-0.948491633
0.045807678,-0.948376298
0.044829372,-0.949356854
0.044253901,-0.949933648
0.04575013,-0.95010668
0.046037868,-0.949875951
0.046152961,-0.950048983
0.046843532,-0.949183762
0.047591645,-0.948722363
0.048282214,-0.94878006
0.047936931,-0.949472189
0.048109569,-0.949991286
0.047534101,-0.950510383
0.048282214,-0.949933648
0.048052024,-0.950452745
0.048857685,-0.949587524
0.049548253,-0.948837698
0.050238822,-0.948376298
0.050238822,-0.948318601
0.049433161,-0.949299157
0.048800137,-0.949933648
0.048569947,-0.949991286
0.048685044,-0.949991286
0.048397306,-0.949991286
0.049548253,-0.949068427
0.050238822,-0.94854933
0.050008632,-0.94878006
0.052137885,-0.948722363
0.0506992,-0.95010668
0.053576566,-0.950048983
0.053634115,-0.950048983
0.05420959,-0.949991286
0.05461242,-0.949587524
0.05587846,-0.948606968
0.055993557,-0.94854933
0.058007713,-0.948376298
0.056684121,-0.949760556
0.056741673,-0.949933648
0.056799218,-0.949933648
0.057144504,-0.949933648
0.057144504,-0.950048983
0.058870919,-0.948953092
0.059331302,-0.948491633
0.059101112,-0.94878006
0.059043564,-0.948895395
0.056914311,-0.950048983
0.056914311,-0.95010668
0.057202052,-0.949991286
0.057259597,-0.949991286
0.061115265,-0.949529886
0.062266216,-0.948433936
0.062438857,-0.948722363
0.062726595,-0.948491633
0.061230365,-0.949702919
0.06105772,-0.949991286
0.061863381,-0.949933648
0.06169074,-0.949933648
0.063589804,-0.950048983
0.064740747,-0.948953092
0.065143578,-0.948606968
0.065028489,-0.948722363
0.066409625,-0.948953092
0.065201133,-0.95010668
0.067330375,-0.949933648
0.067387924,-0.949991286
0.070265293,-0.950048983
0.070553035,-0.949529886
0.071876623,-0.948433936
0.071703978,-0.948606968
0.073142663,-0.948491633
0.071588881,-0.949875951
0.071703978,-0.949875951
0.071358696,-0.950048983
0.07164643,-0.949875951
0.07164643,-0.949991286
0.07291247,-0.948837698
0.073085114,-0.948606968
0.073085114,-0.948606968
0.072970025,-0.948953092
0.07164643,-0.950164318
0.071991712,-0.949991286
0.071876623,-0.950048983
0.072279453,-0.949991286
0.07291247,-0.949356854
0.073718138,-0.948433936
0.07366059,-0.94854933
0.073948324,-0.948491633
0.072970025,-0.949645221
0.072567187,-0.949991286
0.072682284,-0.949875951
0.072567187,-0.949991286
0.072567187,-0.949933648
0.073775686,-0.948837698
0.074005872,-0.94854933
0.075271912,-0.948433936
0.074753985,-0.94901073
0.074005872,-0.949991286
0.073948324,-0.95010668
0.071243599,-0.949991286
0.07112851,-0.950048983
0.071761526,-0.949241459
0.072509639,-0.948433936
0.073487945,-0.948606968
0.073545493,-0.94854933
0.073833227,-0.949933648
0.073775686,-0.949933648
0.073545493,-0.949875951
0.073545493,-0.949933648
0.07279738,-0.949933648
0.074005872,-0.948722363
0.073948324,-0.94854933
0.073775686,-0.948722363
0.073315307,-0.94878006
0.072106808,-0.949991286
0.07153134,-0.949933648
0.071416236,-0.950048983
0.071876623,-0.95010668
0.07279738,-0.949183762
0.073487945,-0.948433936
0.073315307,-0.948491633
0.07291247,-0.948433936
0.071473792,-0.949875951
0.07112851,-0.949991286
0.071301147,-0.949875951
0.071186051,-0.949991286
0.071301147,-0.949933648
0.07164643,-0.949356854
0.072221905,-0.94854933
0.071991712,-0.949068427
0.072106808,-0.949183762
0.071876623,-0.950222015
0.072279453,-0.949991286
0.071819074,-0.949991286
0.071819074,-0.950164318
0.073372856,-0.949183762
0.074236058,-0.948433936
0.073948324,-0.948606968
0.073948324,-0.948606968
0.072624736,-0.949875951
0.070840769,-0.949933648
0.070668124,-0.949991286
0.071070954,-0.949875951
0.070898317,-0.950048983
0.072221905,-0.948837698
0.072279453,-0.948664665
0.071761526,-0.948837698
0.071301147,-0.949299157
0.069344535,-0.950048983
0.069344535,-0.95010668
0.069171891,-0.949991286
0.069171891,-0.95010668
0.06911435,-0.949183762
0.069920011,-0.948491633
0.069574721,-0.948606968
0.069459632,-0.948491633
0.068078496,-0.949991286
0.068136044,-0.949933648
0.06583415,-0.949991286
0.065891698,-0.949991286
0.065891698,-0.95010668
0.06710019,-0.948895395
0.067618117,-0.948664665
0.067618117,-0.948606968
0.06710019,-0.949299157
0.066352077,-0.950048983
0.066294529,-0.950048983
0.066179432,-0.949991286
0.066352077,-0.949991286
0.067042649,-0.949183762
0.068193592,-0.948606968
0.068136044,-0.948606968
0.070092656,-0.948606968
0.068653971,-0.949991286
0.068653971,-0.949991286
